bdt_cut,N_total,sigma_N_total,N_over_sigma
0.61,11998.144606311927,152.78523412654292,78.52947750418458
0.62,11866.67444705723,152.3505872092706,77.89057242527738
0.63,11747.401313349908,150.90184918930194,77.8479612838484
0.64,11670.73731982477,148.42862149949306,78.62861759357261
0.65,11549.744724118233,146.95917820680242,78.59151680792142
0.66,11405.283976779096,145.27541219414573,78.50801319040211
0.67,11258.443926686972,143.58810587777347,78.40791448471714
0.68,11087.357445075802,141.86335493216467,78.15518990353418
0.69,10942.389045135387,140.36353379662236,77.95749187242748
0.7,10789.901511243694,138.8298947482837,77.72030318691202
0.71,10662.140512315016,137.68263387180568,77.43998071857328
0.72,10460.848001525763,135.2463753923107,77.34660519501436
0.73,10288.010400492552,133.30369532852453,77.17723334779234
0.74,10127.903603255932,131.50217032191748,77.01700723617574
0.75,9936.283946220443,129.6538013298571,76.6370429891305
0.76,9727.245094027598,127.47742434346246,76.3056293624154
0.77,9580.730542805393,125.92825185706019,76.08086669606418
0.78,9373.765200163964,123.91466924783052,75.64693717913529
0.79,9181.74296268066,122.28754601352121,75.08322197965641
0.8,8964.916989718962,120.20566316016968,74.57982223161596
0.81,8738.14667274393,117.85673416615037,74.14210765780417
0.82,8524.465074887943,116.25933049163011,73.32284676713881
0.83,8229.23173620661,113.19583428523963,72.69906872606244
0.84,7978.91962266502,111.06906619660563,71.83746020283785
0.85,7674.63493634154,108.44255961778461,70.77142925611005
0.86,7400.728522897954,105.69421981221711,70.02018214474306
0.87,7114.480913654703,103.42525115611741,68.78862593154935
0.88,6788.21841079475,100.28772914338231,67.68742765218634
0.89,6418.241618511877,97.01533616441318,66.15697963087813
0.9,6028.016433582728,93.66796489761929,64.35515536364491
0.91,5593.262365103152,89.85456847545365,62.247946431695475
0.92,5149.442040989505,85.85925406640273,59.975387591965045
0.93,4623.947650912224,81.09568944933388,57.01841469392928
0.94,4007.7131012632385,75.4076060912806,53.14733233159422
0.95,3384.4754507261932,69.38373111998045,48.77909267914197
0.96,2665.5786482981393,61.19477617957113,43.55892471076639
0.97,1860.5285518818737,50.72440042045215,36.67916301543322
0.98,1014.9075699269539,38.05780292121601,26.667529179966806
0.99,222.36750240687832,17.330821555033005,12.830753677819796
